pl_name,pl_rade,pl_bmasse
"HAT-P-49 b",15.83800000,549.82300000
"GJ 486 b",1.28900000,2.77000000
"TOI-2525 c",10.13291855,208.81326340
"Kepler-267 b",2.11000000,37.90000000
"K2-24 c",7.82000000,26.00000000
"GJ 3470 b",4.20000000,14.00000000
"HD 73344 b",2.88400000,10.48000000
"Kepler-27 c",7.17000000,21.20000000
"CoRoT-21 b",14.57170000,705.58260000
"Kepler-117 c",12.34100000,584.78000000
"Kepler-57 c",1.68000000,7.40000000
"LTT 3780 b",1.32500000,2.46000000
"Kepler-44 b",12.21781000,311.79123000
"TOI-3235 b",11.39953337,211.35589065
"TOI-2641 b",18.10250383,122.68176510
"HATS-9 b",11.93758500,266.02371000
"TRAPPIST-1 h",0.77300000,0.33100000
"TOI-3362 b",12.80065596,1598.35905880
"Kepler-37 b",0.30980000,0.79000000
"HAT-P-11 b",4.90100000,25.00000000
"TOI-4914 b",12.87000000,227.00000000
"TOI-1823 b",7.54062410,67.40000000
"GJ 9827 b",1.57100000,4.89000000
"TOI-1634 b",1.79000000,4.91000000
"HD 5278 b",2.45000000,7.80000000
"TOI-480 b",2.85372018,20.80000000
"TOI-5076 b",3.20000000,16.00000000
"HATS-17 b",8.70939300,425.25654000
"K2-141 b",1.51000000,4.97000000
"GJ 9827 c",1.24000000,1.45000000
"TOI-1696 b",3.24000000,56.60000000
"GJ 9827 b",1.57700000,5.14000000
"GJ 9827 d",1.98000000,3.02000000
"Gaia-2 b",14.81827249,259.66580852
"HATS-49 b",8.57488500,112.19399000
"TOI-6255 b",1.07900000,1.44000000
"Kepler-37 d",2.03000000,2.00000000
"Kepler-450 c",2.59580000,12.50000000
"WASP-91 b",11.54527000,425.89220000
"TOI-2136 b",2.19000000,6.37000000
"TOI-532 b",5.82000000,61.50000000
"Kepler-20 e",0.86800000,3.08000000
"L 168-9 b",1.39000000,4.60000000
"HAT-P-24 b",14.75104400,217.71355000
"GJ 9827 d",1.95500000,3.42000000
"HD 2685 b",16.14096000,371.86110000
"TOI-5634 A b",10.42000000,588.00000000
"WASP-25 b",13.67498000,184.34140000
"TOI-1472 b",4.05800000,18.05000000
"TOI-3912 b",14.28024141,129.03833324
"TOI-4666 b",12.44196858,222.47988490
"HD 6061 b",2.42763557,10.00000000
"TOI-4794 b",14.35870428,308.29355479
"K2-138 d",2.39000000,7.92000000
"TOI-2570 b",13.64132951,260.61929374
"TOI-1470 c",2.47000000,7.24000000
"Kepler-76 b",15.24424000,638.83830000
"HD 73583 c",2.39000000,9.70000000
"HAT-P-65 b",18.05766791,176.07693748
"HATS-14 b",11.64615100,339.76027000
"K2-18 b",2.37000000,8.92000000
"TOI-530 b",9.30345398,127.13136280
"TOI-178 e",2.20700000,3.86000000
"TOI-5678 b",4.91000000,20.00000000
"K2-39 b",6.27704000,28.60470000
"TOI-4201 b",13.33868703,823.17557413
"TOI-2977 b",13.15934334,533.95172376
"Kepler-14 b",12.62133400,2440.93440000
"K2-3 d",1.52000000,7.50000000
"TOI-1438 b",3.04000000,9.40000000
"K2-19 d",1.11000000,10.00000000
"K2-114 b",10.55887800,587.98550000
"TOI-561 b",1.42300000,1.59000000
"ZTF J1230-2655 b",13.78704626,7024.00779470
"K2-18 b",2.38000000,7.96000000
"K2-136 c",3.00000000,18.10000000
"Kepler-10 b",1.41600000,4.56000000
"DS Tuc A b",5.63000000,413.17900000
"WASP-59 b",8.68697500,272.38031000
"TOI-1634 b",1.77300000,7.57000000
"TOI-3884 b",6.00000000,16.50000000
"WASP-172 b",17.59809970,149.37935129
"GJ 3473 b",1.26400000,1.86000000
"TOI-2818 b",15.27784069,225.65816897
"TOI-4600 c",9.42000000,2946.26933289
"K2-141 c",7.00000000,8.00000000
"G 9-40 b",2.02500000,11.70000000
"TOI-1266 c",1.98000000,3.17000000
"K2-265 b",1.67600000,4.60000000
"Kepler-350 c",3.10000000,6.10000000
"TOI-2497 b",11.14172682,1531.93292174
"WASP-25 b",11.99363000,139.84520000
"KOI-94 b",1.71000000,10.50000000
"HATS-33 b",13.78707000,378.85336000
"HAT-P-70 b",20.96083000,2154.88740000
"TOI-6628 b",10.98480109,235.19302118
"K2-167 b",2.30000000,6.50000000
"TOI-1824 b",2.74382690,16.00000000
"TOI-1452 b",1.67200000,4.82000000
"TOI-2136 b",2.20000000,4.70000000
"TOI-1836 b",8.00321222,38.45723725
"TOI-5027 b",10.76062147,642.01338214
"KOI-94 b",1.63800000,5.75695361
"K2-141 b",1.54000000,5.31000000
"HAT-P-68 b",12.01604800,230.10892000
"Kepler-41 b",9.98000000,174.80000000
"WASP-148 b",8.96718456,112.51125608
"K2-32 d",3.48400000,6.70000000
"WASP-151 b",12.66617000,98.52730000
"Kepler-45 b",10.76064000,153.82972000
"CoRoT-10 b",10.87273000,867.67590000
"HAT-P-26 b",7.30825542,18.33869908
"OGLE-TR-113 b",12.10572000,429.07050000
"Kepler-51 b",6.83000000,6.70000000
"Kepler-425 b",10.96200000,79.45000000
"TOI-157 b",14.41477400,375.03940000
"TOI-178 b",1.20000000,0.96000000
"WASP-178 b",20.28829000,527.59780000
"WASP-135 b",14.57170000,603.87700000
"TOI-849 b",3.44400000,39.09000000
"TOI-2141 b",3.05000000,24.00000000
"TOI-1194 b",8.59728820,144.92975359
"WASP-113 b",15.79348100,150.96925000
"TOI-1685 b",1.70000000,3.78000000
"HAT-P-28 b",13.58530800,202.45771000
"TOI-654.01",2.37800000,8.71000000
"Kepler-63 b",6.11000000,120.00000000
"HAT-P-56 b",16.92559000,734.18730000
"Kepler-60 d",1.60000000,3.90000000
"WASP-54 b",18.52800000,202.13100000
"K2-140 b",13.56286665,295.58041851
"Kepler-428 b",12.10572000,406.82240000
"TOI-2000 b",2.70000000,11.00000000
"TOI-406.01",2.08000000,6.57000000
"WASP-82 b",18.71903000,394.10920000
"HAT-P-27 b",11.43000000,197.05000000
"WASP-156 b",6.02802815,41.80000000
"Kepler-428 b",12.11000000,403.63000000
"KELT-8 b",18.15858000,209.76780000
"K2-291 b",1.58900000,6.49000000
"Kepler-51 c",6.40000000,3.90000000
"NGTS-17 b",13.89913607,242.82090295
"TOI-2285 b",1.74000000,19.50000000
"TOI-1759 b",3.14000000,10.80000000
"TOI-1468 b",1.40100000,3.04000000
"TOI-6130 b",14.34749530,333.71982735
"Wolf 503 b",2.04300000,6.27000000
"TOI-178 d",2.69500000,5.20000000
"K2-146 b",2.05000000,5.77000000
"HATS-35 b",16.40997600,388.38826000
"TOI-178 e",2.30100000,3.48000000
"TOI-1478 b",11.99360935,279.68899816
"NGTS-24 b",13.60770257,165.27077164
"TOI-674 b",5.25000000,23.60000000
"CoRoT-20 b",9.42000000,1347.54000000
"K2-29 b",11.20900000,194.82979000
"TOI-163 b",16.69020100,387.75260000
"K2-115 b",12.49803500,266.97720000
"Kepler-15 b",14.44840100,221.20968000
"WASP-71 b",16.37000000,712.54500000
"TOI-199 b",9.07927437,54.03082919
"K2-32 b",5.29900000,15.00000000
"Kepler-426 b",12.21781000,107.10871000
"Qatar-10 b",17.29548700,233.92288000
"TOI-178 c",1.75400000,4.64000000
"WASP-70 A b",13.04700000,187.51200000
"HD 183579 b",3.53000000,11.20000000
"Kepler-94 b",3.04500000,10.99663326
"WASP-61 b",13.56289000,654.72980000
"TOI-1266 b",2.45800000,15.90000000
"TOI-2580 b",17.37392009,200.23189641
"TOI-1468 c",2.12600000,4.10000000
"K2-32 c",3.01000000,5.70000000
"HAT-P-36 b",15.21061300,611.82275000
"Kepler-105 c",1.60000000,3.60000000
"Kepler-101 b",5.77000000,51.10000000
"WASP-186 b",12.44199000,1341.24260000
"HAT-P-9 b",15.69260000,212.94610000
"K2-140 b",12.27385500,323.86877000
"GJ 3929 b",1.09000000,1.75000000
"Kepler-65 c",2.58500000,4.98317920
"TRAPPIST-1 d",0.77200000,0.41000000
"HATS-12 b",15.13215000,756.43540000
"TOI-3714 b",11.32107051,222.47988490
"WASP-153 b",17.37395000,123.95370000
"TOI-4010 d",6.18000000,38.15000000
"EPIC 246851721 b",11.78065900,953.49000000
"TOI-1420 b",11.89000000,25.10000000
"Wendelstein-2 b",12.99347280,232.33373000
"GJ 3470 b",4.57000000,13.90000000
"LHS 1815 b",1.08800000,1.58000000
"K2-3 c",1.72000000,2.14000000
"WASP-123 b",14.77346200,285.72917000
"WASP-102 b",14.90794433,197.68926915
"HAT-P-43 b",14.35872900,232.01590000
"Kepler-65 b",1.44400000,2.40000000
"HD 73583 c",2.73000000,22.50000000
"GJ 3470 b",3.88000000,13.73000000
"TOI-216.02",8.00000000,18.75187601
"WASP-148 b",8.47398941,91.21675281
"K2-265 b",1.70824866,7.34183620
"HD 93963 A b",1.49000000,4.31000000
"GQ Lup b",33.60000000,6356.00000000
"OGLE-TR-10 b",13.89916000,181.16310000
"Kepler-538 b",2.21500000,10.60000000
"HD 93963 A c",3.22800000,19.20000000
"WASP-171 b",10.98482000,344.52772000
"HAT-P-53 b",14.77346200,471.65972000
"HATS-2 b",13.09211200,486.27990000
"TOI-2373 b",10.42435205,2955.80418510
"Kepler-21 b",1.63540000,10.40000000
"HATS-43 b",13.22662000,82.95363000
"Kepler-7 b",18.48364100,142.70567000
"TOI-2368 b",10.83908434,206.58846455
"TOI-2337 b",10.08808263,508.52545120
"Kepler-411 d",3.31900000,15.20000000
"TOI-892 b",11.99363000,301.93850000
"TOI-3486 b",10.57006880,99.16246298
"Kepler-68 b",2.31000000,8.30000000
"NGTS-2 b",17.87835500,235.19420000
"WASP-192 b",13.78707000,731.00900000
"HIP 116454 b",2.53000000,11.82000000
"K2-32 e",1.21200000,2.10000000
"WASP-53 b",12.03846600,677.61356000
"TOI-1634 b",1.74900000,10.14000000
"HAT-P-63 b",12.54284940,195.14664190
"TOI-5181 A b",13.34989601,330.54154328
"Kepler-176 d",2.47000000,15.20000000
"Kepler-323 b",1.38100000,3.90000000
"K2-416 b",2.66000000,1652.70771640
"Kepler-307 c",2.72000000,3.90000000
"Kepler-109 b",2.32900000,4.55405910
"CoRoT-29 b",10.08810000,266.97720000
"Kepler-282 d",2.46000000,61.00000000
"Kepler-538 b",2.21500000,12.90000000
"OGLE-TR-10 b",17.02265994,209.76780000
"EPIC 220674823 b",1.72500000,8.21000000
"CoRoT-9 b",11.94879400,266.97720000
"Kepler-47 d",7.04000000,19.02000000
"Kepler-21 b",1.63900000,7.50000000
"Kepler-427 b",13.79000000,92.17000000
"KOI-4777.01",0.51000000,99.20000000
"TOI-1685 b",1.42100000,3.07000000
"TOI-1749 b",1.39000000,57.00000000
"KOI-94 c",4.32000000,15.60000000
"TOI-1194 b",8.71664516,120.00000000
"HATS-18 b",14.89676100,629.14448500
"Kepler-100 c",2.20000000,7.05000000
"Kepler-80 d",1.30900000,5.95000000
"Kepler-310 d",2.10000000,7.00000000
"K2-146 c",2.59000000,7.10000000
"Kepler-87 b",13.49000000,324.20000000
"LTT 3780 c",2.42000000,6.29000000
"HD 63935 c",3.06451296,11.10000000
"TOI-1670 b",2.06000000,41.31769291
"HD 18599 b",2.70000000,25.50000000
"TOI-2969 b",12.32987877,368.68095212
"Kepler-104 c",2.36000000,7.14430805
"K2-233 b",1.34300000,11.26000000
"Kepler-414 b",1.71000000,3.50000000
"OGLE-TR-132 b",13.45000000,375.02000000
"TOI-201 c",11.13051784,4513.16337940
"TOI-5261 b",11.60129502,3651.84839643
"Kepler-76 b",14.01125000,635.66000000
"HATS-23 b",20.84874000,467.21010000
"Kepler-78 b",1.20000000,1.87000000
"Kepler-22 b",2.10000000,9.10000000
"Kepler-219 d",2.51000000,19.10000000
"Kepler-107 c",1.59700000,10.00000000
"K2-280 b",7.50000000,37.10000000
"Kepler-276 c",2.83000000,25.20000000
"Kepler-26 b",3.60000000,120.77000000
"Kepler-11 d",2.97000000,6.70000000
"Kepler-80 b",2.67000000,6.93000000
"Kepler-385 b",2.79000000,12.80000000
"Kepler-27 c",4.90000000,4385.87000000
"Kepler-305 c",3.30000000,6.00000000
"Kepler-52 b",2.10000000,135.00000000
"Kepler-106 e",2.62100000,6.59062512
"OGLE-TR-132 b",13.45080000,858.14100000
"Kepler-11 b",1.71000000,4.30000000
"Kepler-408 b",0.82000000,5.00000000
"CoRoT-26 b",14.12000000,165.26000000
"Kepler-28 b",1.95900000,1.63000000
"Kepler-350 d",2.28000000,14.80000000
"Kepler-277 b",2.92000000,78.10000000
"Kepler-126 d",2.53800000,54.59018723
"Kepler-138 b",0.52200000,0.06600000
"Kepler-434 b",12.67000000,908.96000000
"Kepler-20 d",2.49200000,12.94676483
"Kepler-79 c",2.05000000,13.70000000
"Kepler-111 c",7.08407580,222.47988490
"Kepler-100 b",1.32000000,7.34000000
"Kepler-20 b",2.00700000,9.51297537
"EPIC 229004835 b",2.18000000,19.30000000
"CoRoT-16 b",13.11453000,168.13207000
"Kepler-56 c",9.80000000,286.80000000
"Kepler-51 b",6.89000000,3.69000000
"Kepler-538 b",2.15700000,10.45979280
"OGLE-TR-56 b",15.27800000,441.77000000
"NGTS-15 b",12.32987877,238.68913366
"K2-38 c",2.49000000,7.40000000
"Kepler-170 b",3.08000000,82.60000000
"TIC 139270665 b",7.22979255,147.15455244
"Kepler-454 b",2.37000000,5.40000000
"Kepler-9 c",8.65000000,509.70000000
"Kepler-444 d",0.50000000,0.20000000
"HATS-37 A b",6.79265400,31.46517000
"CoRoT-17 b",11.43318000,765.97030000
"Kepler-407 b",1.16100000,1.66905110
"Kepler-79 d",6.91200000,11.30000000
"CoRoT-22 b",4.88000000,12.20000000
"Kepler-24 c",2.51400000,9.99000000
"OGLE-TR-111 b",11.96000300,165.27160000
"Kepler-49 b",2.04000000,8.60000000
"Kepler-418 b",13.45000000,349.61124770
"Kepler-1655 b",2.21300000,5.40000000
"CoRoT-23 b",11.76945000,982.09470000
"KOI-142 b",3.78000000,8.70000000
"Kepler-136 b",1.80000000,19.80000000
"Kepler-62 e",1.61000000,36.00000000
"K2-36 b",1.43000000,4.30000000
"Kepler-432 b",12.83430500,1719.46030000
"Kepler-60 b",1.88900000,5.26000000
"Kepler-83 c",2.33000000,11.40000000
"Kepler-92 d",2.06200000,11.86668060
"Kepler-98 b",1.87000000,2.07243356
"CoRoT-8 b",6.39000000,69.92000000
"Kepler-245 c",2.38000000,225.60000000
"Kepler-126 b",1.57900000,4.11726105
"K2-229 c",2.12000000,21.30000000
"K2-24 b",5.68000000,21.00000000
"Kepler-48 c",3.01000000,9.80000000
"EPIC 248847494 b",12.44199000,4131.79000000
"Kepler-333 b",1.61000000,28.20000000
"PH2 b",9.49000000,108.81000000
"Kepler-62 d",1.95000000,14.00000000
"Kepler-32 c",2.00000000,158.90000000
"NGTS-16 b",14.57167491,211.99154747
"Kepler-57 c",2.19600000,6.86000000
"OGLE-TR-111 b",11.33229900,174.80650000
"CoRoT-14 b",12.21781000,2358.29860000
"CoRoT-17 b",11.43000000,772.29000000
"CoRoT-23 b",13.22662000,972.55980000
"CoRoT-3 b",11.32109000,6814.27520000
"CoRoT-9 b",11.94879400,268.88418000
"Kepler-36 c",3.80000000,7.50000000
"2MASS J02192210-3925225 b",16.14096000,4417.83700000
"Kepler-78 b",1.12090000,1.96716111
"OGLE-TR-56 b",14.01125000,394.10920000
"KOI-55 c",0.86700000,0.65500000
"HD 203030 b",14.45958510,3496.11247700
"Kepler-52 c",2.20000000,62.90000000
"Kepler-95 b",3.11500000,10.22179722
"KOI-1833 d",2.58000000,11.02000000
"Kepler-84 c",2.06000000,20.20000000
"Lupus-TR-3 b",9.97600000,257.43100000
"Kepler-23 c",3.20000000,60.20000000
"Kepler-60 b",2.20000000,23.10000000
"Kepler-359 c",4.80000000,2.90000000
"Kepler-103 c",5.61300000,30.44500869
"Kepler-323 c",1.90000000,79.70000000
"Kepler-128 b",1.43000000,0.77000000
"Kepler-50 c",2.79000000,8.20000000
"EPIC 220674823 b",1.71200000,7.72000000
"Kepler-129 c",2.39600000,25.31373539
"CoRoT-31 b",16.36514000,266.97720000
"OGLE-TR-10 b",12.77826000,200.23290000
"OGLE-TR-10 b",14.01100000,197.04600000
"OGLE-TR-132 b",13.77586100,371.86110000
"OGLE-TR-211 b",14.14575800,216.12440000
"OGLE-TR-56 b",13.96731072,375.03940000
"OGLE-TR-56 b",15.27786700,1048.83900000
"Kepler-104 d",2.63500000,5.54022107
"Kepler-11 b",1.80000000,1.90000000
"TIC 172900988 b",11.24000000,823.90000000
"Kepler-60 b",1.60000000,3.70000000
"Kepler-327 c",1.18000000,20.30000000
"Kepler-113 c",2.18000000,8.70000000
"K2-10 b",3.77300000,25.20000000
"BD+20 594 b",2.23000000,16.30000000
"Kepler-549 b",3.10000000,11.00000000
"Kepler-434 b",12.66617000,947.13340000
"Kepler-161 b",1.93000000,12.10000000
"Kepler-28 c",1.85700000,2.06000000
"Kepler-82 c",5.28000000,18.40000000
"Kepler-419 b",10.80000000,794.50000000
"Kepler-11 d",3.30000000,6.80000000
"K2-33 b",5.04000000,1175.97100000
"Kepler-33 c",2.60000000,0.39000000
"Kepler-1708 b",9.96000000,1462.01067220
"KOI-134 b",12.03844527,346.43296363
"Kepler-51 c",8.98000000,4.43000000
"Kepler-103 b",3.37000000,9.70000000
"Kepler-145 c",4.32000000,79.40000000
"CoRoT-28 b",10.70459500,152.87623000
"Kepler-849 b",8.08167508,298.75870258
"Kepler-11 b",1.97000000,4.30000000
"TIC 172900988 b",11.20000000,869.70000000
"HD 137496 b",1.31000000,4.04000000
"Kepler-138 c",1.19700000,1.97000000
"Kepler-138 c",1.61000000,3.83000000
"Kepler-177 c",7.30000000,13.50000000
"Kepler-1972 c",0.86800000,2.11000000
"Kepler-36 b",1.50000000,3.90000000
"CoRoT-8 b",7.98080800,68.65128000
"Kepler-11 e",4.19000000,8.00000000
"Kepler-11 d",3.43000000,6.10000000
"K2-111 b",1.18400000,5.40000000
"K2-292 b",2.63000000,24.50000000
"EPIC 220674823 b",1.67600000,7.80000000
"Kepler-32 c",2.02000000,7.70000000
"Kepler-26 c",3.60000000,119.18100000
"Kepler-177 b",3.10000000,5.40000000
"Kepler-138 d",1.51000000,2.10000000
"Kepler-433 b",16.25305000,893.10230000
"Kepler-221 c",2.68000000,15.10000000
"Kepler-38 b",4.30000000,122.00000000
"Kepler-9 c",9.22500000,54.34700000
"Kepler-20 b",1.91000000,8.70000000
"Kepler-138 b",0.71000000,0.50000000
"CoRoT-7 b",1.58000000,4.60000000
"Kepler-36 b",1.48600000,1.08548813
"OGLE-TR-56 b",15.44600000,441.76500000
"Kepler-231 b",2.20000000,35.40000000
"Kepler-223 b",2.20000000,4.00000000
"Kepler-48 b",1.85500000,6.60915581
"Kepler-177 b",2.90000000,2.00000000
"Kepler-223 c",3.44000000,5.10000000
"Kepler-9 b",7.73981450,43.98767200
"Kepler-28 c",3.40000000,432.23000000
"K2-24 b",5.68000000,19.80000000
"Kepler-24 b",2.02000000,33.30000000
"Kepler-391 c",2.88000000,450.00000000
"Kepler-83 d",2.13000000,24.60000000
"Kepler-82 c",5.34000000,13.90000000
"1RXS J160929.1-210524 b",18.64700000,2543.00000000
"Kepler-351 b",3.03000000,4.80000000
"TIC 241249530 b",13.29385111,1582.78546686
"Kepler-138 d",1.61000000,1.01000000
"Kepler-80 b",2.36700000,3.50000000
"Kepler-409 b",1.19900000,6.00000000
"CoRoT-17 b",11.28746300,781.86180000
"NGTS-23 b",14.20177855,194.82881349
"Kepler-414 c",3.01000000,29.90000000
"Kepler-31 c",4.71000000,29.50000000
"EPIC 220674823 c",2.50000000,5.80000000
"EPIC 220674823 c",2.83600000,8.90000000
"TIC 279401253 b",11.20898070,1951.46641898
"Kepler-9 b",8.09000000,25.90393345
"EPIC 229004835 b",2.33200000,10.40000000
"K2-24 c",7.50000000,15.40000000
"Kepler-104 b",2.38000000,9.94542981
"CoRoT-6 b",13.06969400,937.59850000
"HIP 65426 b",16.81350000,2860.47000000
"Kepler-297 b",3.24000000,48.50000000
"Kepler-51 d",11.80000000,6.20000000
"Kepler-78 b",1.22800000,1.77000000
"Kepler-16 b",8.44930000,105.83300000
"Kepler-53 b",2.89000000,111.00000000
"Kepler-105 c",1.44000000,5.60000000
"Kepler-183 c",2.23000000,35.70000000
"Kepler-326 d",2.41000000,6.90000000
"Kepler-245 d",3.31000000,21.60000000
"Kepler-23 b",1.90000000,254.30000000
"EPIC 201595106 b",1.56500000,7.67000000
"Kepler-326 c",2.79000000,17.40000000
"Kepler-413 b",4.34700000,67.00000000
"CoRoT-21 b",14.57170000,718.29580000
"Kepler-28 b",3.60000000,479.90000000
"Kepler-51 d",9.32000000,6.60000000
"Kepler-47 c",4.65000000,3.17000000
"Kepler-128 b",1.13000000,30.70000000
"Kepler-60 c",1.80000000,2.00000000
"Kepler-128 b",1.42100000,3.79000000
"Kepler-105 c",1.85000000,3.00000000
"Kepler-24 b",2.34800000,11.14000000
"CoRoT-26 b",14.12334000,184.34140000
"Kepler-226 b",1.56000000,24.00000000
"CoRoT-6 b",13.28266500,940.77680000
"Kepler-20 b",1.77300000,9.70000000
"Kepler-92 b",3.70400000,19.35002566
"Kepler-433 b",16.25000000,896.24000000
"Kepler-128 b",1.13000000,42.70000000
"OGLE-TR-132 b",16.03000000,378.20000000
"Kepler-85 b",1.77800000,1.84000000
"Kepler-349 b",1.86000000,94.50000000
"Kepler-131 b",2.41000000,16.13000000
"Kepler-106 c",2.38700000,13.32345722
"Kepler-36 b",1.58200000,5.56000000
"Kepler-79 b",1.92000000,54.10000000
"Kepler-80 g",1.05000000,0.06500000
"Kepler-254 c",2.09000000,3.20000000
"Kepler-114 c",1.29000000,40.00000000
"CoRoT-25 b",12.11000000,85.81000000
"Kepler-123 b",2.55000000,55.30000000
"Kepler-139 d",1.69500000,4.65807623
"Kepler-53 c",3.17000000,36.00000000
"K2-146 c",2.19000000,7.49000000
"Kepler-113 c",2.66200000,1.05528989
"Kepler-462 c",4.00000000,6.00000000
"Kepler-100 c",2.34000000,4.00223465
"KOI-351 h",11.25200000,235.74951940
"Kepler-85 c",1.97800000,2.15000000
"Kepler-279 d",3.10000000,37.50000000
"Kepler-50 b",2.20000000,8.90000000
"Kepler-277 c",3.36000000,39.60000000
"Kepler-305 c",3.35000000,4.50000000
"Kepler-100 b",1.34400000,5.44491567
"Kepler-317 b",2.08000000,109.80000000
"Kepler-79 c",3.55300000,9.50000000
"Kepler-104 b",3.13000000,19.60000000
"Kepler-417 b",2.31000000,11.00000000
"VHS J125601.92-125723.9 b",13.67495645,5085.25451200
"CoRoT-7 b",1.52800000,6.05600000
"Kepler-99 b",1.48000000,6.15000000
"Kepler-48 b",2.14000000,21.10000000
"Kepler-29 c",2.90000000,95.30000000
"Kepler-272 c",1.63000000,97.80000000
"Kepler-189 c",2.40000000,22.70000000
"Kepler-120 b",2.31000000,8.50000000
"Kepler-272 b",1.31000000,78.00000000
"Kepler-101 c",1.25000000,3.78000000
"TIC 46432937 b",13.31626907,1017.05090240
"Kepler-56 c",10.89000000,235.58464740
"Kepler-57 b",3.13500000,25.06000000
"Kepler-128 c",1.13000000,37.00000000
"Kepler-223 e",4.60000000,4.80000000
"Kepler-100 b",1.34000000,4.01000000
"Kepler-81 c",2.70000000,4.30000000
"K2-33 b",5.76000000,1144.18800000
"Kepler-103 b",3.48600000,9.80000000
"K2-229 b",1.19700000,2.49000000
"K2-233 d",2.36300000,10.30000000
"Kepler-27 b",4.00000000,2895.31000000
"CoRoT-29 b",10.08810000,270.15550000
"Kepler-20 c",3.07000000,16.10000000
"KOI-351 g",7.71800000,22.70577859
"Kepler-56 b",6.51000000,22.10000000
"K2-36 c",3.20000000,7.90000000
"Kepler-28 c",2.77000000,10.90000000
"Kepler-49 c",2.44400000,8.38000000
"K2-229 c",2.04000000,7.00000000
"Kepler-1654 b",9.18017100,158.91500000
"Kepler-131 b",2.06400000,6.85501121
"HD 88986 b",2.49000000,17.20000000
"KOI-1599.02",1.90000000,9.00000000
"Kepler-26 b",2.90000000,5.02000000
"CoRoT-3 b",11.32000000,6883.91000000
"Kepler-139 b",2.37700000,5.28789847
"K2-146 b",2.25000000,5.60000000
"Kepler-57 b",2.37000000,118.10000000
"Kepler-39 b",13.68000000,5720.70000000
"Kepler-11 e",4.03700000,7.94932235
"Kepler-80 c",2.50700000,3.49000000
"EPIC 220674823 b",1.52000000,8.36000000
"Kepler-50 c",1.82500000,10.20332706
"KOI-1831 d",1.13000000,2.23000000
"Kepler-34 b",8.56400000,69.92000000
"Kepler-27 b",5.85000000,41.80000000
"Kepler-79 b",3.47000000,10.90000000
"Kepler-11 g",3.33000000,25.00000000
"Kepler-48 b",1.88000000,3.94000000
"Kepler-92 b",3.51000000,64.30000000
"Kepler-113 b",2.00100000,7.52748000
"Kepler-276 d",2.80000000,16.30000000
"Kepler-122 e",2.02000000,27.70000000
"K2-139 b",9.05687200,123.00021000
"Kepler-277 b",2.92000000,87.30000000
"Kepler-338 b",2.43000000,30.60000000
"Kepler-85 e",1.20000000,0.60000000
"Kepler-56 b",5.10000000,32.00000000
"KOI-1843.03",0.61000000,8.00000000
"Kepler-30 b",1.90000000,8.80000000
"Kepler-36 b",1.49800000,3.83000000
"Kepler-307 b",3.00000000,8.80000000
"Kepler-105 b",2.53000000,10.80000000
"Kepler-138 b",0.70100000,0.18700000
"Kepler-20 c",2.88000000,13.55003079
"Kepler-79 b",3.33800000,12.50000000
"Kepler-87 c",6.14000000,6.40000000
"Kepler-11 f",2.37000000,2.50000000
"Kepler-97 b",1.48000000,3.51000000
"K2-111 b",1.90000000,8.60000000
"K2-38 b",1.55000000,6.00000000
"Kepler-351 c",3.16000000,11.10000000
"Kepler-33 f",4.00000000,9.65000000
"K2-38 c",2.29000000,8.30000000
"NGTS-26 b",14.88552637,92.80589484
"Kepler-23 b",1.90000000,15.20000000
"KOI-1783.01",8.86000000,71.00000000
"Kepler-30 c",14.30000000,2892.25300000
"OGLE-TR-132 b",13.22662000,362.32620000
"Kepler-539 b",8.37312300,308.29510000
"OGLE-TR-182 b",16.47723000,340.07810000
"Kepler-454 b",2.35389000,6.05338065
"EPIC 249893012 c",3.67000000,14.67000000
"TIC 4672985 b",11.50041420,4049.13390518
"Kepler-138 d",1.68000000,1.17000000
"Kepler-11 g",3.66000000,300.00000000
"Kepler-107 b",1.53600000,3.80000000
"Kepler-51 c",6.40000000,6.09000000
"K2-36 b",1.29100000,5.10000000
"Kepler-83 b",2.71000000,42.10000000
"Kepler-33 e",3.50000000,5.50000000
"Kepler-22 b",2.38000000,36.00000000
"OGLE-TR-111 b",12.07209300,171.62820000
"Kepler-9 b",8.20000000,43.50000000
"Kepler-20 c",2.89400000,11.10000000
"Kepler-60 d",2.51100000,4.40000000
"Kepler-26 c",2.51000000,6.12000000
"bet Pic b",18.49485000,2224.81000000
"OGLE-TR-111 b",11.78100000,174.79900000
"Kepler-24 c",2.36000000,33.60000000
"PH1 b",6.18000000,169.00000000
"K2-233 b",1.31500000,2.40000000
"GSC 06214-00210 b",20.17620000,4767.45000000
"Kepler-339 c",1.16000000,7.30000000
"Kepler-418 b",13.45080000,349.61300000
"Kepler-30 b",3.60000000,63.56600000
"OGLE-TR-182 b",12.66600000,320.99500000
"Kepler-80 c",2.74000000,6.74000000
"HD 224018 d",2.40000000,4.20000000
"Kepler-23 c",3.00500000,7.81000000
"OGLE-TR-211 b",14.14575800,238.37250000
"Kepler-103 c",5.14000000,36.10000000
"Kepler-36 c",3.67900000,7.13000000
"Kepler-11 e",4.00000000,6.70000000
"Kepler-223 b",2.99000000,7.40000000
"Kepler-109 c",2.53900000,1.75481886
"Kepler-80 d",1.30000000,3.70000000
"EPIC 220674823 c",2.84000000,7.32000000
"Kepler-47 c",4.62000000,8899.00000000
